"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"AGR*2470*0105","AGR","2470","Intro to Plant Agriculture","0.50","Undergraduate","Fall 2022","0105","Guelph","M. McDonald, B. Micallef, J. Nasielski","20","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","MCKN","117"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM",,"GNHS"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","MCKN","119A"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"AGR*2470*0106","AGR","2470","Intro to Plant Agriculture","0.50","Undergraduate","Fall 2022","0106","Guelph","M. McDonald, B. Micallef, J. Nasielski","20","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","MCKN","117"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","02:30 PM","05:20 PM","CRSC","101"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","02:30 PM","05:20 PM",,"GNHS"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"AGR*3010*01","AGR","3010","Spec. Studies in Agr. Sci. I","0.50","Undergraduate","Fall 2022","01","Guelph","F. Tardif","30","29","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"AGR*3010*01","AGR","3010","Spec. Studies in Agr. Sci. I","0.50","Undergraduate","Winter 2023","01","Guelph","F. Tardif","60","60","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"AGR*3450*0101","AGR","3450","Research Methods","0.50","Undergraduate","Fall 2022","0101","Guelph","J. Nasielski","40","13","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","04:00 PM","05:20 PM","ANNU","204"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","10:20 AM","CRSC","121B"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"AGR*4010*01","AGR","4010","Spec. Studies in Agr. Sci. II","0.50","Undergraduate","Fall 2022","01","Guelph","A. Robinson","10","10","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"AGR*4010*01","AGR","4010","Spec. Studies in Agr. Sci. II","0.50","Undergraduate","Winter 2023","01","Guelph","A. Robinson","20","20","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"AGR*4020*01","AGR","4020","Precision Agriculture","0.50","Undergraduate","Fall 2022","01","Guelph","J. Sulik","35","14","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","01:00 PM","02:20 PM","MCKN","317"
"AGR*4450*01","AGR","4450","Research Project I","0.50","Undergraduate","Fall 2022","01","Guelph","M. Kalischuk","15","10","Open","LEC",,"2022/09/08","2022/12/16","Mon","11:30 AM","12:20 PM","ANNU","002"
"AGR*4450*01","AGR","4450","Research Project I","0.50","Undergraduate","Winter 2023","01","Guelph","M. Kalischuk","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues","10:30 AM","11:20 AM","MCKN","119A"
"AGR*4460*01","AGR","4460","Research Project II","1.00","Undergraduate","Fall 2022","01","Guelph","M. Kalischuk","15","13","Open","LEC",,"2022/09/08","2022/12/16","Mon","11:30 AM","12:20 PM","ANNU","002"
"AGR*4460*01","AGR","4460","Research Project II","1.00","Undergraduate","Winter 2023","01","Guelph","M. Kalischuk","10","10","Open","LEC",,"2023/01/09","2023/04/25","Tues","10:30 AM","11:20 AM","MCKN","119A"
"ANSC*2340*DE01","ANSC","2340","Structure of Farm Animals","0.50","Undergraduate","Fall 2022","DE01","Guelph","M. Duarte","65","21","Open","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"ANSC*2340*01","ANSC","2340","Structure of Farm Animals","0.50","Undergraduate","Winter 2023","01","Guelph","M. Duarte","280","280","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","03:30 PM","04:20 PM","THRN","1200"
"ANSC*3050*01","ANSC","3050","Aquaculture: Advanced Issues","0.50","Undergraduate","Fall 2022","01","Guelph","D. Huyben","48","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","ANNU","204"
"ANSC*3080*0101","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0101","Guelph","G. Bedecarrats","33","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","03:50 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0102","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0102","Guelph","G. Bedecarrats","33","3","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","04:00 PM","05:20 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0103","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0103","Guelph","G. Bedecarrats","33","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","03:50 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0104","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0104","Guelph","G. Bedecarrats","33","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","04:00 PM","05:20 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0105","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0105","Guelph","G. Bedecarrats","33","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:50 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0106","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0106","Guelph","G. Bedecarrats","33","12","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","04:00 PM","05:20 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0107","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0107","Guelph","G. Bedecarrats","33","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","03:50 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3080*0108","ANSC","3080","Agricultural Animal Physiology","0.50","Undergraduate","Fall 2022","0108","Guelph","G. Bedecarrats","33","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","04:00 PM","05:20 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*3090*01","ANSC","3090","Principles of Animal Behaviour","0.50","Undergraduate","Fall 2022","01","Guelph","A. Harlander","200","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","04:00 PM","05:20 PM","ALEX","200"
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","07:00 PM","09:00 PM",,
"ANSC*3120*0101","ANSC","3120","Animal Nutrition","0.50","Undergraduate","Fall 2022","0101","Guelph","D. Bureau","49","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","04:20 PM","ANNU","102"
"ANSC*3120*0102","ANSC","3120","Animal Nutrition","0.50","Undergraduate","Fall 2022","0102","Guelph","D. Bureau","49","5","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","09:30 AM","11:20 AM","ANNU","102"
"ANSC*3120*0103","ANSC","3120","Animal Nutrition","0.50","Undergraduate","Fall 2022","0103","Guelph","D. Bureau","49","4","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","04:20 PM","ANNU","102"
"ANSC*3120*0104","ANSC","3120","Animal Nutrition","0.50","Undergraduate","Fall 2022","0104","Guelph","D. Bureau","49","6","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","09:30 AM","11:20 AM","ANNU","102"
"ANSC*3120*0105","ANSC","3120","Animal Nutrition","0.50","Undergraduate","Fall 2022","0105","Guelph","D. Bureau","49","8","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","MACN","105"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","04:20 PM","ANNU","102"
"ANSC*4010*01","ANSC","4010","Animal Welfare Judging & Eval","0.50","Undergraduate","Fall 2022","01","Guelph","T. Widowski, D. Haley","20","0","Closed","LAB",,"2022/09/08","2022/12/16","Wed","05:30 PM","08:20 PM","ANNU","101"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"ANSC*4040*0101","ANSC","4040","Digital Tech Animal Production","0.50","Undergraduate","Fall 2022","0101","Guelph","J. St-Pierre","20","5","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","01:30 PM","02:20 PM","ANNU","030"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","02:30 PM","05:20 PM","ANNU","030"
"ANSC*4050*0101","ANSC","4050","Biotechnology in Animal Sci","0.50","Undergraduate","Fall 2022","0101","Guelph","J. Li","37","1","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MCKN","115"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","08:30 AM","10:20 AM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"ANSC*4050*0102","ANSC","4050","Biotechnology in Animal Sci","0.50","Undergraduate","Fall 2022","0102","Guelph","J. Li","37","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MCKN","115"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","10:30 AM","12:20 PM","ANNU","110"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"ANSC*4230*01","ANSC","4230","Challenges & Opps in Dairy Cat","0.50","Undergraduate","Fall 2022","01","Guelph","T. DeVries","24","0","Closed","LAB",,"2022/09/08","2022/12/16","Mon","11:30 AM","02:20 PM","ANNU","102"
"ANSC*4270*0101","ANSC","4270","Dairy Cattle Nutrition","0.50","Undergraduate","Fall 2022","0101","Guelph","M. Steele","60","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Fri","09:30 AM","10:20 AM","ANNU","156"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","ANNU","156"
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"ANSC*4280*01","ANSC","4280","Poultry Nutrition","0.50","Undergraduate","Fall 2022","01","Guelph","E. Kiarie","37","1","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","ANNU","030"
"ANSC*4290*01","ANSC","4290","Swine Nutrition","0.50","Undergraduate","Fall 2022","01","Guelph","L. Huber","36","16","Open","LEC",,"2022/09/08","2022/12/16","Mon Fri","11:30 AM","12:50 PM","ANNU","030"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","08:30 AM","10:30 AM",,
"ANSC*4560*01","ANSC","4560","Pet Nutrition","0.50","Undergraduate","Fall 2022","01","Guelph","J. Guazzelli Pezzali","140","27","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","02:30 PM","03:50 PM","LA","204"
"ANSC*4700*01","ANSC","4700","Research in Animal Biology I","0.50","Undergraduate","Fall 2022","01","Guelph","J. Li","40","14","Open","LAB",,"2022/09/08","2022/12/16",,,,,
"ANSC*4700*01","ANSC","4700","Research in Animal Biology I","0.50","Undergraduate","Winter 2023","01","Guelph","J. Li","25","25","Open","LAB",,"2023/01/09","2023/04/25",,,,,
"ANSC*4710*01","ANSC","4710","Research in Animal Biology II","0.50","Undergraduate","Fall 2022","01","Guelph","J. Li","10","7","Open","LAB",,"2022/09/08","2022/12/16",,,,,
"ANSC*4710*01","ANSC","4710","Research in Animal Biology II","0.50","Undergraduate","Winter 2023","01","Guelph","J. Li","25","25","Open","LAB",,"2023/01/09","2023/04/25",,,,,
"ANSC*6010*01","ANSC","6010","Comparative Animal Nutrition","0.50","Graduate","Fall 2022","01","Guelph","J. Atkinson","16","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","ANNU","101"
"ANSC*6030*01","ANSC","6030","Modelling Metabolic Processes","0.50","Graduate","Fall 2022","01","Guelph","J. Cant","20","10","Open","LEC",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","ROZH","107"
"ANSC*6100*01","ANSC","6100","Special Project","0.50","Graduate","Fall 2022","01","Guelph","N. Karrow","20","16","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANSC*6100*0101","ANSC","6100","Special Project","0.50","Graduate","Winter 2023","0101","Guelph","D. Tulpan","15","10","Open","LEC",,"2023/01/09","2023/04/25","Fri","02:30 PM","05:20 PM","MCKN","034A"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Fri","09:30 AM","11:20 AM","MCKN","342"
"ANSC*6100*02","ANSC","6100","Special Project","0.50","Graduate","Winter 2023","02","Guelph","N. Karrow","20","20","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANSC*6330*0101","ANSC","6330","Topics in Comp Bio & Bioinfo","0.50","Graduate","Fall 2022","0101","Guelph","D. Tulpan","18","16","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:00 PM","05:20 PM","MCKN","316"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","09:30 AM","11:20 AM","ANNU","101"
"ANSC*6330*AU01","ANSC","6330","Topics in Comp Bio & Bioinfo","0.50","Graduate","Fall 2022","AU01","Guelph","TBA TBA","0","0","Closed"
"ANSC*6370*01","ANSC","6370","Quant Genetics & Animal Models","0.50","Graduate","Fall 2022","01","Guelph","F. Schenkel","20","15","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","ANNU","030"
"ANSC*6440*01","ANSC","6440","Advanced Applied Ethology","0.50","Graduate","Fall 2022","01","Guelph","T. Widowski","20","3","Open","LEC",,"2022/09/08","2022/12/16","Fri","10:30 AM","01:20 PM","ANNU","101"
"ANSC*6460*01","ANSC","6460","Lactation Biology","0.50","Graduate","Fall 2022","01","Guelph","J. Cant","15","11","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","09:30 AM","10:20 AM","ANNU","030"
"ANSC*6470*01","ANSC","6470","Advanced Animal Nutrition I","0.50","Graduate","Fall 2022","01","Guelph","M. Fan","20","9","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","09:50 AM","ANNU","002"
"ANSC*6610*01","ANSC","6610","Communication and Development","0.50","Graduate","Fall 2022","01","Guelph","M. Steele","58","13","Open","LEC",,"2022/09/08","2022/12/16","Mon","11:30 AM","12:50 PM","ALEX","218"
"ANSC*6700*01","ANSC","6700","Animals in Society","0.50","Graduate","Fall 2022","01","Guelph","TBA TBA","20","2","Open","LEC",,"2022/09/08","2022/12/16","Tues","11:30 AM","02:20 PM","ANNU","101"
"ANSC*6900*01","ANSC","6900","Major Paper in ANSC","1.00","Graduate","Fall 2022","01","Guelph","N. Karrow","25","19","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANSC*6900*01","ANSC","6900","Major Paper in ANSC","1.00","Graduate","Winter 2023","01","Guelph","N. Karrow","20","19","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*1120*01","ANTH","1120","Biological Anthropology","0.50","Undergraduate","Fall 2022","01","Guelph","T. Steffens","120","0","Closed","LEC",,"2022/09/08","2022/12/16","Thur","07:00 PM","09:50 PM","ROZH","102"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","08:30 AM","10:30 AM",,
"ANTH*1120*01","ANTH","1120","Biological Anthropology","0.50","Undergraduate","Winter 2023","01","Guelph","T. Steffens","120","120","Open","LEC",,"2023/01/09","2023/04/25","Thur","07:00 PM","09:50 PM","ROZH","102"
"ANTH*1150*01","ANTH","1150","Introduction to Anthropology","0.50","Undergraduate","Fall 2022","01","Guelph","L. Sneyd","450","9","Open","LEC",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","WMEM","103"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","08:30 AM","10:30 AM",,
"ANTH*1150*02","ANTH","1150","Introduction to Anthropology","0.50","Undergraduate","Fall 2022","02","Guelph","D. Rose","450","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","02:30 PM","03:50 PM","ROZH","104"
"ANTH*1150*01","ANTH","1150","Introduction to Anthropology","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","375","375","Open","LEC",,"2023/01/09","2023/04/25","Wed","07:00 PM","09:50 PM","WMEM","103"
"ANTH*1150*02","ANTH","1150","Introduction to Anthropology","0.50","Undergraduate","Winter 2023","02","Guelph","TBA TBA","375","375","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
"ANTH*2230*01","ANTH","2230","Regional Ethnography","0.50","Undergraduate","Fall 2022","01","Guelph","S. Kawano","110","12","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","02:30 PM","03:50 PM","RICH","2529"
"ANTH*3650*01","ANTH","3650","Indig Peoples of Pre-Canada","0.50","Undergraduate","Fall 2022","01","Guelph","T. McIlwraith","40","11","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","MCKN","238"
"ANTH*3690*01","ANTH","3690","Engaging Anthro Theory","0.50","Undergraduate","Fall 2022","01","Guelph","K. Gagne","35","7","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MCKN","314"
"ANTH*3950*01","ANTH","3950","Special Projects in Anthro","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*3950*01","ANTH","3950","Special Projects in Anthro","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*4300*01","ANTH","4300","Anthropological Issues","0.50","Undergraduate","Fall 2022","01","Guelph","S. Kawano","12","7","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MACN","201"
"ANTH*4550*01","ANTH","4550","Anthropology of Health","0.50","Undergraduate","Fall 2022","01","Guelph","E. Finnis","20","11","Open","LEC",,"2022/09/08","2022/12/16","Mon","11:30 AM","02:20 PM","MACN","202"
"ANTH*4640*01","ANTH","4640","Seminar in Anthropology","0.50","Undergraduate","Fall 2022","01","Guelph","T. Steffens","12","10","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","02:30 PM","03:50 PM","GRHM","2302"
"ANTH*4880*01","ANTH","4880","Special Proj. in Anthropology","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","5","3","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*4880*01","ANTH","4880","Special Proj. in Anthropology","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*4890*01","ANTH","4890","Special Proj. in Anthropology","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*4890*01","ANTH","4890","Special Proj. in Anthropology","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*4900*01","ANTH","4900","Honours Anthropology Thesis I","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*4900*01","ANTH","4900","Honours Anthropology Thesis I","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*4910*01","ANTH","4910","Honours Anthropology Thesis II","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*4910*01","ANTH","4910","Honours Anthropology Thesis II","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*6000*01","ANTH","6000","Public Issues Anthropology","0.50","Graduate","Fall 2022","01","Guelph","T. McIlwraith","12","5","Open","LEC",,"2022/09/08","2022/12/16","Mon","11:30 AM","02:20 PM","MCKN","261"
"ANTH*6080*01","ANTH","6080","Anthropological Theory","0.50","Graduate","Fall 2022","01","Guelph","R. Sylvain","12","5","Open","LEC",,"2022/09/08","2022/12/16","Wed","07:00 PM","09:50 PM","MCKN","059"
"ANTH*6460*01","ANTH","6460","Gender & Development","0.50","Graduate","Fall 2022","01","Guelph","R. Sylvain","3","2","Open","LEC",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","MCKN","119"
"ANTH*6550*01","ANTH","6550","Topics in Theory & Research","0.50","Graduate","Fall 2022","01","Guelph","TBA TBA","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*6550*01","ANTH","6550","Topics in Theory & Research","0.50","Graduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*6600*01","ANTH","6600","Reading Course","0.50","Graduate","Fall 2022","01","Guelph","TBA TBA","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*6600*01","ANTH","6600","Reading Course","0.50","Graduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*6660*01","ANTH","6660","Major Paper","1.00","Graduate","Fall 2022","01","Guelph","TBA TBA","5","2","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"ANTH*6660*01","ANTH","6660","Major Paper","1.00","Graduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"ANTH*6700*01","ANTH","6700","Pro-Seminar","0.00","Graduate","Fall 2022","01","Guelph","TBA TBA","8","1","Open","LEC",,"2022/09/08","2022/12/16","Fri","11:30 AM","02:20 PM","ALEX","028"
"ANTH*6700*01","ANTH","6700","Pro-Seminar","0.00","Graduate","Winter 2023","01","Guelph","D. Walters","7","6","Open","LEC",,"2023/01/09","2023/04/25","Fri","11:30 AM","02:20 PM","ANNU","002"
"ARTH*1510*01","ARTH","1510","Art Historical Studies I","0.50","Undergraduate","Fall 2022","01","Guelph","D. Marner","250","44","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","MACN","105"
"ARTH*2060*01","ARTH","2060","Indigenous Arts in the Americ","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","72","25","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","03:50 PM","MCKN","114"
,,,,,,,,,,,,,"EXAM","2022/12/10",,,"Sat","11:30 AM","01:30 PM",,
"ARTH*2150*01","ARTH","2150","Art & Archaeology of Greece","0.50","Undergraduate","Fall 2022","01","Guelph","A. Sherwood","35","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","MCKN","114"
